content_id,source_group,source_id,title,year,publisher,url,source_type,quality,priority,domains,content_kind,status,known_summary,known_limitations,research_question,extraction_requirements,do_not_infer,identifier
FRESH-04-Q2,fresh_50_sources,FRESH-04,Material Properties Affecting Traction and Wear of Passenger Tires,1972,SAE International,https://saemobilus.sae.org/papers/material-properties-affecting-traction-wear-passenger-tires-720161,PERIOD RUBBER FRICTION / ABRASION,TO_ASSESS,P1,wear;forces;construction,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,Tread-rubber friction and abrasion mechanisms and material properties controlling traction/wear trade-offs.,Passenger compounds are not racing compounds; preserve mechanism vs magnitude.,"After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,Passenger compounds are not racing compounds; preserve mechanism vs magnitude.,SAE 720161
FRESH-05-Q1,fresh_50_sources,FRESH-05,Passenger-Car Cornering and Braking Tests on Wet Pavements,1976,SAE International,https://saemobilus.sae.org/papers/passenger-car-cornering-braking-tests-wet-pavements-760350,PERIOD WET TRACTION,TO_ASSESS,P1,pressure;wear;forces;wet,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,"Wet cornering/braking response versus inflation, tread condition and pavement/water variables.","Use for wet mechanisms and test design, not direct motorsport wet-mu values.","Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Wet cornering/braking response versus inflation, tread condition and pavement/water variables.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.","Use for wet mechanisms and test design, not direct motorsport wet-mu values.",SAE 760350
FRESH-05-Q2,fresh_50_sources,FRESH-05,Passenger-Car Cornering and Braking Tests on Wet Pavements,1976,SAE International,https://saemobilus.sae.org/papers/passenger-car-cornering-braking-tests-wet-pavements-760350,PERIOD WET TRACTION,TO_ASSESS,P1,pressure;wear;forces;wet,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,"Wet cornering/braking response versus inflation, tread condition and pavement/water variables.","Use for wet mechanisms and test design, not direct motorsport wet-mu values.","After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,"Use for wet mechanisms and test design, not direct motorsport wet-mu values.",SAE 760350
FRESH-06-Q1,fresh_50_sources,FRESH-06,"Friction, Tread Depth and Water: Laboratory Investigations of Passenger Car Tire Cornering Performance under Minimally Wet Conditions",2013,SAE International,https://saemobilus.sae.org/papers/friction-tread-depth-water-laboratory-investigations-passenger-car-tire-cornering-performance-minimally-wet-conditions-2013-01-0789,WET / TREAD-DEPTH MECHANICS,TO_ASSESS,P1,wear;forces;wet,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,Separate effects of water depth and tread depth on cornering friction under light wetting.,Modern passenger tire; use mechanisms for wet/intermediate architecture only.,"Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Separate effects of water depth and tread depth on cornering friction under light wetting.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.",Modern passenger tire; use mechanisms for wet/intermediate architecture only.,SAE 2013-01-0789
FRESH-06-Q2,fresh_50_sources,FRESH-06,"Friction, Tread Depth and Water: Laboratory Investigations of Passenger Car Tire Cornering Performance under Minimally Wet Conditions",2013,SAE International,https://saemobilus.sae.org/papers/friction-tread-depth-water-laboratory-investigations-passenger-car-tire-cornering-performance-minimally-wet-conditions-2013-01-0789,WET / TREAD-DEPTH MECHANICS,TO_ASSESS,P1,wear;forces;wet,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,Separate effects of water depth and tread depth on cornering friction under light wetting.,Modern passenger tire; use mechanisms for wet/intermediate architecture only.,"After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,Modern passenger tire; use mechanisms for wet/intermediate architecture only.,SAE 2013-01-0789
FRESH-07-Q1,fresh_50_sources,FRESH-07,Transient Tire Properties,1974,SAE International,https://saemobilus.sae.org/papers/transient-tire-properties-740068,PERIOD TRANSIENT TIRE DYNAMICS,TO_ASSESS,P1,forces;transient,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,"Transient force response, relaxation behavior and implications for steering response.",Do not impose test-tire transient constants on historic race tires.,"Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Transient force response, relaxation behavior and implications for steering response.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.",Do not impose test-tire transient constants on historic race tires.,SAE 740068
FRESH-07-Q2,fresh_50_sources,FRESH-07,Transient Tire Properties,1974,SAE International,https://saemobilus.sae.org/papers/transient-tire-properties-740068,PERIOD TRANSIENT TIRE DYNAMICS,TO_ASSESS,P1,forces;transient,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,"Transient force response, relaxation behavior and implications for steering response.",Do not impose test-tire transient constants on historic race tires.,"After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,Do not impose test-tire transient constants on historic race tires.,SAE 740068
FRESH-08-Q1,fresh_50_sources,FRESH-08,"The Mathematical Characteristics of Steady State, Low Slip Angle Force and Moment Data",1976,SAE International,https://saemobilus.sae.org/papers/mathematical-characteristics-steady-state-low-slip-angle-force-moment-data-760031,PERIOD FORCE & MOMENT TEST METHODOLOGY,TO_ASSESS,P1,forces,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,"Low-slip-angle F&M characterization, test sequencing, break-in/equilibrium and mathematical representation.",Use methodology and curve behavior; not a direct historical racing fitment.,"Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Low-slip-angle F&M characterization, test sequencing, break-in/equilibrium and mathematical representation.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.",Use methodology and curve behavior; not a direct historical racing fitment.,SAE 760031
FRESH-08-Q2,fresh_50_sources,FRESH-08,"The Mathematical Characteristics of Steady State, Low Slip Angle Force and Moment Data",1976,SAE International,https://saemobilus.sae.org/papers/mathematical-characteristics-steady-state-low-slip-angle-force-moment-data-760031,PERIOD FORCE & MOMENT TEST METHODOLOGY,TO_ASSESS,P1,forces,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,"Low-slip-angle F&M characterization, test sequencing, break-in/equilibrium and mathematical representation.",Use methodology and curve behavior; not a direct historical racing fitment.,"After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,Use methodology and curve behavior; not a direct historical racing fitment.,SAE 760031
FRESH-09-Q1,fresh_50_sources,FRESH-09,A Study of Tire Lag Property,2001,SAE International,https://saemobilus.sae.org/papers/a-study-tire-lag-property-2001-01-0751,RELAXATION / TRANSIENT MODELING,TO_ASSESS,P1,forces;transient,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,Tire lag/relaxation response and parameters that control force build-up.,"Modern modeling study; use to inform relaxation architecture, not era-specific values.","Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Tire lag/relaxation response and parameters that control force build-up.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.","Modern modeling study; use to inform relaxation architecture, not era-specific values.",SAE 2001-01-0751
FRESH-09-Q2,fresh_50_sources,FRESH-09,A Study of Tire Lag Property,2001,SAE International,https://saemobilus.sae.org/papers/a-study-tire-lag-property-2001-01-0751,RELAXATION / TRANSIENT MODELING,TO_ASSESS,P1,forces;transient,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,Tire lag/relaxation response and parameters that control force build-up.,"Modern modeling study; use to inform relaxation architecture, not era-specific values.","After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,"Modern modeling study; use to inform relaxation architecture, not era-specific values.",SAE 2001-01-0751
FRESH-10-Q1,fresh_50_sources,FRESH-10,An Experimental Study of the Effects of Wheel and Sidewall Parameters on Tire Power Loss,1982,SAE International,https://saemobilus.sae.org/papers/experimental-study-effects-wheel-sidewall-parameters-tire-power-loss-820457,THERMAL / HYSTERESIS / SIDEWALL,TO_ASSESS,P1,geometry;thermal;construction,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,Wheel/sidewall design effects on power loss and thermal state; structural contribution to hysteresis.,"General tires; preserve construction trends, not raw racing coefficients.","Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Wheel/sidewall design effects on power loss and thermal state; structural contribution to hysteresis.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.","General tires; preserve construction trends, not raw racing coefficients.",SAE 820457
FRESH-10-Q2,fresh_50_sources,FRESH-10,An Experimental Study of the Effects of Wheel and Sidewall Parameters on Tire Power Loss,1982,SAE International,https://saemobilus.sae.org/papers/experimental-study-effects-wheel-sidewall-parameters-tire-power-loss-820457,THERMAL / HYSTERESIS / SIDEWALL,TO_ASSESS,P1,geometry;thermal;construction,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,Wheel/sidewall design effects on power loss and thermal state; structural contribution to hysteresis.,"General tires; preserve construction trends, not raw racing coefficients.","After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,"General tires; preserve construction trends, not raw racing coefficients.",SAE 820457
FRESH-11-Q1,fresh_50_sources,FRESH-11,Correlation Between Wear of Rubber Compounds in Laboratory and Dynamic Simulations Performed by Finite Elements Method,2005,SAE International / Pirelli-associated research,https://saemobilus.sae.org/papers/correlation-wear-rubber-compounds-laboratory-dynamic-simulations-performed-finite-elements-method-2005-01-4089,WEAR CORRELATION / SIMULATION,TO_ASSESS,P1,wear;transient,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,"Laboratory-to-road wear correlation, dynamic severity and finite-element wear prediction.",Use wear methodology; do not transfer passenger compound wear rates directly.,"Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Laboratory-to-road wear correlation, dynamic severity and finite-element wear prediction.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.",Use wear methodology; do not transfer passenger compound wear rates directly.,SAE 2005-01-4089
FRESH-11-Q2,fresh_50_sources,FRESH-11,Correlation Between Wear of Rubber Compounds in Laboratory and Dynamic Simulations Performed by Finite Elements Method,2005,SAE International / Pirelli-associated research,https://saemobilus.sae.org/papers/correlation-wear-rubber-compounds-laboratory-dynamic-simulations-performed-finite-elements-method-2005-01-4089,WEAR CORRELATION / SIMULATION,TO_ASSESS,P1,wear;transient,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,"Laboratory-to-road wear correlation, dynamic severity and finite-element wear prediction.",Use wear methodology; do not transfer passenger compound wear rates directly.,"After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,Use wear methodology; do not transfer passenger compound wear rates directly.,SAE 2005-01-4089
FRESH-12-Q1,fresh_50_sources,FRESH-12,"Structure and Parameterization of MF-Swift, a Magic Formula-based Rigid Ring Tire Model",2009,Tire Science and Technology,https://tst.kglmeridian.com/view/journals/tist/37/3/article-p142.xml,STRUCTURAL / TRANSIENT TIRE MODEL,TO_ASSESS,P1,geometry;pressure;transient;motorsport,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,"Loaded radius/contact dimensions, stiffness identification, pressure/load dependence, relaxation and rigid-ring parameterization.",Modern tire model; use parameter-identification methods and physical relationships.,"Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Loaded radius/contact dimensions, stiffness identification, pressure/load dependence, relaxation and rigid-ring parameterization.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.",Modern tire model; use parameter-identification methods and physical relationships.,
FRESH-12-Q2,fresh_50_sources,FRESH-12,"Structure and Parameterization of MF-Swift, a Magic Formula-based Rigid Ring Tire Model",2009,Tire Science and Technology,https://tst.kglmeridian.com/view/journals/tist/37/3/article-p142.xml,STRUCTURAL / TRANSIENT TIRE MODEL,TO_ASSESS,P1,geometry;pressure;transient;motorsport,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,"Loaded radius/contact dimensions, stiffness identification, pressure/load dependence, relaxation and rigid-ring parameterization.",Modern tire model; use parameter-identification methods and physical relationships.,"After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,Modern tire model; use parameter-identification methods and physical relationships.,
FRESH-13-Q1,fresh_50_sources,FRESH-13,Viscoelastic Loss Characteristics of Cord-Rubber Composites,1986,Tire Science and Technology,https://tst.kglmeridian.com/view/journals/tist/14/2/article-p75.xml,CARCASS MATERIAL / HYSTERESIS,TO_ASSESS,P1,thermal;construction,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,Viscoelastic loss behavior of cord-rubber composites relevant to carcass heat generation.,Material-level evidence; requires construction mapping before use in race families.,"Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Viscoelastic loss behavior of cord-rubber composites relevant to carcass heat generation.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.",Material-level evidence; requires construction mapping before use in race families.,
FRESH-13-Q2,fresh_50_sources,FRESH-13,Viscoelastic Loss Characteristics of Cord-Rubber Composites,1986,Tire Science and Technology,https://tst.kglmeridian.com/view/journals/tist/14/2/article-p75.xml,CARCASS MATERIAL / HYSTERESIS,TO_ASSESS,P1,thermal;construction,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,Viscoelastic loss behavior of cord-rubber composites relevant to carcass heat generation.,Material-level evidence; requires construction mapping before use in race families.,"After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,Material-level evidence; requires construction mapping before use in race families.,
FRESH-14-Q1,fresh_50_sources,FRESH-14,Traction of Pneumatic Tires on Wet Runways,1965,NASA,https://ntrs.nasa.gov/citations/20000011970,PERIOD WET TRACTION / HYDROPLANING,TO_ASSESS,P1,pressure;forces;wet,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,Wet runway tire traction and hydroplaning relationships versus speed/load/pressure/water conditions.,"Aircraft tires and surfaces; use fundamental wet mechanics, not racing absolute grip.","Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Wet runway tire traction and hydroplaning relationships versus speed/load/pressure/water conditions.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.","Aircraft tires and surfaces; use fundamental wet mechanics, not racing absolute grip.",
FRESH-14-Q2,fresh_50_sources,FRESH-14,Traction of Pneumatic Tires on Wet Runways,1965,NASA,https://ntrs.nasa.gov/citations/20000011970,PERIOD WET TRACTION / HYDROPLANING,TO_ASSESS,P1,pressure;forces;wet,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,Wet runway tire traction and hydroplaning relationships versus speed/load/pressure/water conditions.,"Aircraft tires and surfaces; use fundamental wet mechanics, not racing absolute grip.","After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,"Aircraft tires and surfaces; use fundamental wet mechanics, not racing absolute grip.",
FRESH-15-Q1,fresh_50_sources,FRESH-15,Heat Generation in Aircraft Tires Under Free Rolling Conditions,1982,NASA,https://ntrs.nasa.gov/citations/19830002826,THERMAL GENERATION / VALIDATION,TO_ASSESS,P1,thermal;wet,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,"Strain-work-to-heat calculation, heat diffusion and buried-thermocouple validation under free rolling.",Aircraft tire scale differs; use heat-generation architecture and validation method.,"Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Strain-work-to-heat calculation, heat diffusion and buried-thermocouple validation under free rolling.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.",Aircraft tire scale differs; use heat-generation architecture and validation method.,NASA CR-3629
FRESH-15-Q2,fresh_50_sources,FRESH-15,Heat Generation in Aircraft Tires Under Free Rolling Conditions,1982,NASA,https://ntrs.nasa.gov/citations/19830002826,THERMAL GENERATION / VALIDATION,TO_ASSESS,P1,thermal;wet,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,"Strain-work-to-heat calculation, heat diffusion and buried-thermocouple validation under free rolling.",Aircraft tire scale differs; use heat-generation architecture and validation method.,"After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,Aircraft tire scale differs; use heat-generation architecture and validation method.,NASA CR-3629
FRESH-16-Q1,fresh_50_sources,FRESH-16,"Traction Characteristics of a 30 by 11.5-14.5 Type VIII Tire on Dry, Wet, and Flooded Runways",1976,NASA,https://ntrs.nasa.gov/citations/19760011408,DRY/WET/FLOODED TRACTION,TO_ASSESS,P1,forces;wet,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,"Traction transition across dry, wet and flooded conditions; water-depth/speed effects.",Aircraft tire; use wet-transition mechanics only.,"Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Traction transition across dry, wet and flooded conditions; water-depth/speed effects.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.",Aircraft tire; use wet-transition mechanics only.,NASA TM X-72805
FRESH-16-Q2,fresh_50_sources,FRESH-16,"Traction Characteristics of a 30 by 11.5-14.5 Type VIII Tire on Dry, Wet, and Flooded Runways",1976,NASA,https://ntrs.nasa.gov/citations/19760011408,DRY/WET/FLOODED TRACTION,TO_ASSESS,P1,forces;wet,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,"Traction transition across dry, wet and flooded conditions; water-depth/speed effects.",Aircraft tire; use wet-transition mechanics only.,"After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,Aircraft tire; use wet-transition mechanics only.,NASA TM X-72805
FRESH-17-Q1,fresh_50_sources,FRESH-17,Heat Generation in Aircraft Tires Under Yawed Rolling Conditions,1987,NASA,https://ntrs.nasa.gov/citations/19870016170,THERMAL / LATERAL SCRUB,TO_ASSESS,P1,pressure;thermal,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,"Heat from yawed rolling/contact scrubbing and validation across pressure, deflection and yaw.",Aircraft geometry/load; use normalized mechanisms and validation approach.,"Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Heat from yawed rolling/contact scrubbing and validation across pressure, deflection and yaw.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.",Aircraft geometry/load; use normalized mechanisms and validation approach.,NASA CR-4080
FRESH-17-Q2,fresh_50_sources,FRESH-17,Heat Generation in Aircraft Tires Under Yawed Rolling Conditions,1987,NASA,https://ntrs.nasa.gov/citations/19870016170,THERMAL / LATERAL SCRUB,TO_ASSESS,P1,pressure;thermal,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,"Heat from yawed rolling/contact scrubbing and validation across pressure, deflection and yaw.",Aircraft geometry/load; use normalized mechanisms and validation approach.,"After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,Aircraft geometry/load; use normalized mechanisms and validation approach.,NASA CR-4080
FRESH-18-Q1,fresh_50_sources,FRESH-18,Wear and Related Characteristics of an Aircraft Tire During Braking,1972,NASA,https://ntrs.nasa.gov/citations/19730002294,WEAR / SLIP / TEMPERATURE,TO_ASSESS,P1,thermal;wear;forces,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,Wear versus distance/slip ratio/surface and tread temperature increase with braking slip.,Aircraft braking; use qualitative/normalized wear-energy relationships.,"Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Wear versus distance/slip ratio/surface and tread temperature increase with braking slip.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.",Aircraft braking; use qualitative/normalized wear-energy relationships.,NASA TN D-6963
FRESH-18-Q2,fresh_50_sources,FRESH-18,Wear and Related Characteristics of an Aircraft Tire During Braking,1972,NASA,https://ntrs.nasa.gov/citations/19730002294,WEAR / SLIP / TEMPERATURE,TO_ASSESS,P1,thermal;wear;forces,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,Wear versus distance/slip ratio/surface and tread temperature increase with braking slip.,Aircraft braking; use qualitative/normalized wear-energy relationships.,"After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,Aircraft braking; use qualitative/normalized wear-energy relationships.,NASA TN D-6963
FRESH-19-Q1,fresh_50_sources,FRESH-19,Heat Generation in Aircraft Tires Under Braked Rolling Conditions,1984,NASA,https://ntrs.nasa.gov/citations/19840007519,THERMAL / LONGITUDINAL SLIP,TO_ASSESS,P1,thermal;forces,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,Heat-generation mechanisms under braking and validation of thermal model.,"Aircraft tire; translate by normalized work/slip, not raw values.","Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Heat-generation mechanisms under braking and validation of thermal model.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.","Aircraft tire; translate by normalized work/slip, not raw values.",NASA CR-3768
